dataset,model,n,repeats,auc,auc_sd,acc,sens,ppv,brier
HRS_noecrf,RF,5770,10,0.6289146932142688,0.005613987374267138,0.695840554592721,0.9922821576763485,0.6980561298140524,0.2027872885578505
HRS_noecrf,XGBoost,5770,10,0.62107284287585,0.008727085853791096,0.6963027151935298,0.9712033195020746,0.7044604556406385,0.20430954396724701
HRS_noecrf,SVM,5770,10,0.5366165217802881,0.024780450515399097,0.6961294049682266,1.0,0.6961294049682266,0.21275038020716455
HRS_noecrf,KNN,5770,10,0.5718818137355443,0.006317059811577134,0.6759098786828422,0.9131120331950209,0.7068700417743305,0.21624545863020733
HRS_noecrf,MLP,5770,10,0.5982539482195541,0.010116197784705057,0.6904101675332177,0.9734439834024897,0.6996105590944659,0.21036978892102032
