cohort,n,median_ecrf,joint_p,nonlinear_p,x,hr,lo,hi
CHARLS,1698,10.641651476860046,0.007657071142681307,0.6150056613412287,"[6.715642868167879, 6.850940039317116, 6.986237210466354, 7.121534381615591, 7.2568315527648295, 7.392128723914067, 7.527425895063304, 7.662723066212542, 7.798020237361779, 7.933317408511018, 8.068614579660254, 8.203911750809493, 8.339208921958729, 8.474506093107967, 8.609803264257206, 8.745100435406442, 8.88039760655568, 9.015694777704917, 9.150991948854156, 9.286289120003392, 9.42158629115263, 9.556883462301869, 9.692180633451105, 9.827477804600344, 9.962774975749582, 10.098072146898819, 10.233369318048055, 10.368666489197294, 10.503963660346532, 10.639260831495768, 10.774558002645007, 10.909855173794245, 11.045152344943482, 11.180449516092718, 11.315746687241957, 11.451043858391195, 11.586341029540431, 11.72163820068967, 11.856935371838908, 11.992232542988145, 12.127529714137381, 12.26282688528662, 12.398124056435858, 12.533421227585094, 12.668718398734333, 12.804015569883571, 12.939312741032808, 13.074609912182044, 13.209907083331284, 13.345204254480521, 13.480501425629758, 13.615798596778996, 13.751095767928234, 13.88639293907747, 14.021690110226707, 14.156987281375947, 14.292284452525184, 14.42758162367442, 14.562878794823659, 14.698175965972897]","[1.607213753082582, 1.582850979043462, 1.55885750545224, 1.5352277343084337, 1.5119561524682397, 1.4890373303582423, 1.4664659207086208, 1.4442366573055603, 1.4223443529629425, 1.4007777815672093, 1.3795056098851732, 1.3584938752929372, 1.3377105092645707, 1.317125283090868, 1.2967097607402716, 1.2764372581678258, 1.2562828084052167, 1.2362231317884431, 1.216236610700006, 1.1963032682202743, 1.1764047500983292, 1.1565243094666515, 1.136646793736933, 1.116758633126509, 1.096857978493797, 1.0770207659258888, 1.0573532625433582, 1.0379545417113398, 1.0189164772045636, 1.0003240308583004, 0.9822556152023221, 0.9647835206602124, 0.9479743978798625, 0.9318897868687761, 0.9165866858105327, 0.90211815371247, 0.8885339423611466, 0.8758811544290577, 0.8642049259769373, 0.8535404543966995, 0.8438414410229198, 0.8350210057288521, 0.8269970558707479, 0.8196920799997134, 0.8130325402448735, 0.8069483375210733, 0.8013723427048366, 0.7962399880320361, 0.791488913918981, 0.7870586672152199, 0.7828904475773802, 0.778926899221848, 0.7751119457804596, 0.7713906663560353, 0.7677109520747092, 0.7640494238425337, 0.7604053589394391, 0.7567786740756501, 0.7531692863586352, 0.7495771132912107]","[0.9319665203123816, 0.9314038448349942, 0.9307307745979659, 0.9299379153289875, 0.9290149002614189, 0.9279502795823953, 0.9267313985520704, 0.9253442640934416, 0.9237734018338623, 0.9220152344076074, 0.9201145219399722, 0.9181344220391634, 0.916147727902516, 0.914236907210759, 0.9124938873402094, 0.9110196518572936, 0.9099237257273822, 0.9093236318808832, 0.9093443988140628, 0.9101181868645506, 0.9117840773758068, 0.9144880268948199, 0.9183829062451578, 0.9236283571903903, 0.9304020681900834, 0.9389880461772928, 0.9497496563361947, 0.9631032940694153, 0.9795332433631134, 0.9996086019863027, 0.942209911173768, 0.8835202807525844, 0.8251156370036125, 0.7671629410739685, 0.7098549089888019, 0.65341108570337, 0.5980763830856444, 0.5441170386004935, 0.49181416105806647, 0.4414755357837291, 0.39357408240677577, 0.348581209202962, 0.3068349726930083, 0.26854115194115713, 0.2337842815737685, 0.20254433474785774, 0.17471623006631337, 0.15012992424566662, 0.12856948852334016, 0.10979014233342439, 0.09353269178186181, 0.07953518361343805, 0.06754184396517858, 0.05730953919086112, 0.04861129271876121, 0.04122924340921282, 0.034965540555599105, 0.029651505646577557, 0.02514368262530964, 0.021320134538695325]","[2.7717047681412095, 2.689936525119994, 2.61089112837646, 2.5344962898474668, 2.460683253135438, 2.389386823826617, 2.3205454136546675, 2.254101098631235, 2.1899996843267124, 2.1281409678583536, 2.0682596376071722, 2.0100603625224958, 1.9532542100975319, 1.8975595905988414, 1.8427040738873324, 1.7884269243998883, 1.7344821879799508, 1.6806421586203968, 1.6267010553275558, 1.5724787507927267, 1.5178244174179667, 1.4626200005362713, 1.4067835158155322, 1.35027236328725, 1.293094099979691, 1.2353445125930498, 1.1771480140608053, 1.1186231396915438, 1.0598831581809827, 1.00103997176918, 1.0240033374246191, 1.0535210815360696, 1.08912668568388, 1.1319871286465095, 1.1835251710830805, 1.2454902909728796, 1.320053071908018, 1.4099315813693083, 1.5185617113506138, 1.6502189775893232, 1.8092359467198973, 2.0002801688671714, 2.22896407282477, 2.502019154820198, 2.8274865489126237, 3.2149288215769816, 3.675660992733718, 4.2229963261941545, 4.872498973525304, 5.642231009750772, 6.552975662641732, 7.628411562865266, 8.895204708969949, 10.38297582815143, 12.124345454980855, 14.159161648444455, 16.536747343699403, 19.314835757819367, 22.560894613860878, 26.35376656513199]"
ELSA,2610,9.417877125167845,3.826192559232374e-17,0.6367228665768645,"[5.190039198532099, 5.333842778684191, 5.477646358836282, 5.621449938988373, 5.765253519140464, 5.909057099292556, 6.052860679444647, 6.196664259596739, 6.34046783974883, 6.484271419900922, 6.628075000053013, 6.7718785802051045, 6.915682160357196, 7.059485740509287, 7.203289320661378, 7.34709290081347, 7.490896480965562, 7.634700061117653, 7.778503641269744, 7.9223072214218355, 8.066110801573927, 8.20991438172602, 8.35371796187811, 8.497521542030201, 8.641325122182293, 8.785128702334385, 8.928932282486475, 9.072735862638567, 9.216539442790658, 9.36034302294275, 9.504146603094842, 9.647950183246932, 9.791753763399024, 9.935557343551116, 10.079360923703206, 10.223164503855298, 10.36696808400739, 10.510771664159481, 10.654575244311573, 10.798378824463665, 10.942182404615755, 11.085985984767847, 11.229789564919937, 11.373593145072029, 11.51739672522412, 11.661200305376212, 11.805003885528304, 11.948807465680396, 12.092611045832488, 12.236414625984578, 12.38021820613667, 12.52402178628876, 12.667825366440852, 12.811628946592943, 12.955432526745035, 13.099236106897127, 13.243039687049219, 13.38684326720131, 13.530646847353399, 13.67445042750549]","[2.222811871759776, 2.168590275120791, 2.1156913192232167, 2.0640827405661737, 2.0137330626602945, 1.9646115768299564, 1.9166883234838152, 1.8699340738422048, 1.8243203121102702, 1.779819179422529, 1.7363812167504307, 1.6939014548648406, 1.6522738924175198, 1.6114014525908387, 1.5711955641428423, 1.531575794440698, 1.4924695270717145, 1.453811677118248, 1.4155444376205477, 1.3776170511430315, 1.3399856007164912, 1.3026128147621232, 1.2654678809228896, 1.228526264042377, 1.1917695238489099, 1.155185151096088, 1.1188256019676215, 1.082923189929023, 1.0477189670085765, 1.013424235873587, 0.9802221860213773, 0.9482698998565569, 0.9177006347478425, 0.8886262990101134, 0.8611400524926954, 0.8353166769863398, 0.8111291515693089, 0.7884367262310444, 0.7671034227154361, 0.7470049747648544, 0.7280275715965552, 0.7100667555607101, 0.6930264549896767, 0.6768181358783348, 0.6613600582717667, 0.6465766251388692, 0.6323978131285866, 0.6187586759811303, 0.6055989125349674, 0.5928624922611139, 0.5804973320944133, 0.5684550190383031, 0.5566906293282967, 0.5451725580059366, 0.5338927985214224, 0.5228464201419547, 0.5120285941528553, 0.5014345917467855, 0.4910597819566393, 0.4808996296312016]","[1.4294608233219581, 1.411614652019387, 1.393872383844686, 1.3762252535513009, 1.3586638103333513, 1.341177834108972, 1.3237562425051725, 1.3063869881252308, 1.2890569460027028, 1.2717518036042854, 1.2544636572825967, 1.237208544064648, 1.22001532423426, 1.2029226926751542, 1.1859786339965595, 1.1692395382572733, 1.1527690574078484, 1.136636792915528, 1.1209169071719567, 1.1056867448209493, 1.0910255352541478, 1.0770132238852408, 1.0637294441309322, 1.0512525813695353, 1.0396587504728965, 1.029020174914149, 1.0194658418841671, 1.0113272278716348, 1.004996957132534, 1.0009047311379986, 0.96128608907525, 0.8979383230455582, 0.8361488568054036, 0.7759903280212012, 0.7175282613429587, 0.6608334982639971, 0.6060816585725136, 0.553572542611505, 0.5035866022963167, 0.45635542820998437, 0.4120504150149849, 0.37077921793668955, 0.33258770440507124, 0.29746545345477465, 0.2653533040088319, 0.2361518475057217, 0.20973007802970917, 0.18593366221821483, 0.16459248405422722, 0.14552726689549725, 0.1285551852509064, 0.11349445873570242, 0.10016793106326383, 0.08839851431379876, 0.07800780982586668, 0.06883536596188368, 0.06073911495283909, 0.0535933521421086, 0.04728690983675552, 0.041721516810424714]","[3.4564729138598858, 3.3314926099845277, 3.2113052888601, 3.095741448508706, 2.984638890658519, 2.87784255723144, 2.775204385383545, 2.6765831811705962, 2.581844511600914, 2.490860482731389, 2.4034333018581053, 2.3191742027310904, 2.2376842006292224, 2.1585881264217472, 2.081534548782863, 2.0061966238439966, 1.9322736630755977, 1.8594932046005381, 1.7876133744239087, 1.7164253333862194, 1.6457556235925046, 1.5754682556834614, 1.505466419570459, 1.43569376968919, 1.3661353759866077, 1.2968188242025722, 1.2278692195362817, 1.1595877209338834, 1.092257072062714, 1.0261003369304318, 0.9995312996704698, 1.0014226811526135, 1.0072063702080642, 1.0176115226926346, 1.0334954453489826, 1.0558695233890136, 1.0855476175853125, 1.12294672047379, 1.1685133370476106, 1.2227671631127806, 1.286308970191189, 1.3598248579255712, 1.4440872616583569, 1.5399529045596179, 1.6483575673234374, 1.770307268783237, 1.9068652327167275, 2.0591338573893516, 2.2282308027060607, 2.4152582689707245, 2.6212645714059657, 2.847197231208837, 3.0938490342403733, 3.3621958503474763, 3.654012603985697, 3.971336176328753, 4.316382967280868, 4.691564153956144, 5.099502384227849, 5.543050000560913]"
HRS,2252,8.934515499999996,2.1670415952970146e-18,0.06609287240791532,"[4.579191839999995, 4.7229592715254185, 4.866726703050842, 5.010494134576266, 5.15426156610169, 5.298028997627114, 5.441796429152538, 5.585563860677961, 5.729331292203385, 5.873098723728809, 6.016866155254233, 6.160633586779656, 6.30440101830508, 6.448168449830503, 6.591935881355927, 6.735703312881351, 6.879470744406775, 7.023238175932199, 7.1670056074576225, 7.310773038983046, 7.45454047050847, 7.598307902033893, 7.742075333559317, 7.885842765084741, 8.029610196610165, 8.173377628135588, 8.317145059661012, 8.460912491186436, 8.60467992271186, 8.748447354237284, 8.892214785762707, 9.035982217288131, 9.179749648813555, 9.323517080338979, 9.467284511864403, 9.611051943389826, 9.75481937491525, 9.898586806440674, 10.042354237966098, 10.186121669491522, 10.329889101016946, 10.473656532542368, 10.617423964067793, 10.761191395593215, 10.90495882711864, 11.048726258644063, 11.192493690169488, 11.33626112169491, 11.480028553220336, 11.623795984745758, 11.767563416271184, 11.911330847796606, 12.055098279322031, 12.198865710847453, 12.342633142372879, 12.486400573898301, 12.630168005423725, 12.773935436949149, 12.917702868474572, 13.061470299999996]","[1.9276558191900193, 1.8996602471323136, 1.872071258058477, 1.8448829471160404, 1.8180894952094022, 1.7916851677543697, 1.7656643134507908, 1.7400213630730095, 1.7147508282778894, 1.6898473004301457, 1.6652834388282554, 1.6408817901905162, 1.6164115258240082, 1.5916556229164056, 1.566411341426297, 1.5404907230399874, 1.5137213224535127, 1.485947131787139, 1.457029656166863, 1.426849095347511, 1.3953055829607468, 1.362320431821577, 1.3278373310057214, 1.291823438412182, 1.254270311544287, 1.2151946195598682, 1.17474147247926, 1.1335138688263213, 1.0921792587054069, 1.0513275345044049, 1.011471519794824, 0.9730502367893908, 0.9364343343858049, 0.9019331202656713, 0.869802717198389, 0.8402549539085523, 0.8134610218593012, 0.7893693570426825, 0.7676929089946688, 0.748162258489403, 0.7305371650008374, 0.714602178846331, 0.7001629247508129, 0.6870429504579888, 0.675081053814367, 0.6641290178341087, 0.6540496963404018, 0.6447154034386597, 0.6360065687523782, 0.6278106273921469, 0.6200211193048979, 0.6125369771778796, 0.6052619856179515, 0.598108195320085, 0.5910396150258205, 0.5840545728401579, 0.5771520814905052, 0.5703311653720858, 0.5635908604100434, 0.5569302139231809]","[1.2245506083232938, 1.2212858697062503, 1.217925861724332, 1.2144625861255183, 1.2108872216940378, 1.207190028908687, 1.203360243867314, 1.1993859608095037, 1.1952540028138403, 1.1909497806551768, 1.1864497503844076, 1.181680283082868, 1.1765554241785898, 1.1710011435890457, 1.1649557288037842, 1.1583697454214346, 1.1512056645694408, 1.1434371911977559, 1.1350483420853872, 1.1260323305312583, 1.1163903145532892, 1.1061300552160667, 1.0952645076206964, 1.0838103183730474, 1.0717860980833838, 1.059210074529403, 1.0461956432998945, 1.0332948280322183, 1.0211782122849187, 1.0105177046160052, 1.001997202758913, 0.950318511672832, 0.8819768509940509, 0.8162598128296967, 0.7533408998723182, 0.6933332761365386, 0.6363033578716562, 0.5822922097195254, 0.5313455102080864, 0.4835049293484999, 0.4387924283356883, 0.3972017744968113, 0.358695592399499, 0.3232061108218809, 0.29063817498829586, 0.2608734979454055, 0.23377544188639524, 0.2091938535200403, 0.18696964614663217, 0.16693894218122401, 0.14893667634604915, 0.1327996208101123, 0.11836883571199529, 0.10549061530982944, 0.09400829920208223, 0.08377200508529682, 0.0746474456175884, 0.06651456042938089, 0.059266079511813716, 0.05280620947935843]","[3.0344658130096005, 2.9548438609240497, 2.877556758903851, 2.8025507969068015, 2.729774791054808, 2.659180131940786, 2.5907208449686863, 2.524353663358691, 2.460038114206314, 2.3977366175760237, 2.3373673691086854, 2.278529216341351, 2.2207081512040205, 2.1634202800150963, 2.1062126481565233, 2.048665097782647, 1.9903934740517402, 1.9310539271103244, 1.8703480197586362, 1.8080283182752672, 1.743904120684216, 1.677846967638901, 1.6097955930687373, 1.5397600186499323, 1.4678246127978887, 1.3941502246977169, 1.3190816994896952, 1.243453132605395, 1.1681169053511629, 1.093785472296221, 1.0210354205970866, 0.9963257073138606, 0.9942542841439049, 0.9965985592407131, 1.0042688070884342, 1.0183102583826147, 1.039942388953806, 1.0700881300440384, 1.1091698173753153, 1.1576857464146157, 1.216257426026452, 1.2856344226025687, 1.366696808054498, 1.46045510888918, 1.5680473813788192, 1.6907326953602722, 1.829879998647826, 1.9869510716348782, 2.163476071292012, 2.3610200155614236, 2.581138493321131, 2.8253209318022665, 3.094919951105517, 3.391139697672385, 3.7159253969582795, 4.072001663421696, 4.462370043782676, 4.890322300784528, 5.359468022081971, 5.873764965117671]"
